name,symbol,circulating_supply,total_supply,max_supply,date_added,num_market_pairs,cmc_rank,price,volume_24h,volume_change_24h,percent_change_1h,percent_change_24h,percent_change_7d,percent_change_30d,percent_change_60d,percent_change_90d,market_cap,market_cap_dominance,fully_diluted_market_cap,last_updated,timestamp,EMA,RSI,MACD
Bitcoin Classic,BXC,600147.4335,17866477.8946,,2020-02-11T00:00:00.000Z,21,206,4315.500437944874,693979.6308363,-1.1585,-0.22194358,5.01975916,-0.4110302,72.24612629,359099.01737354,27257634.63364573,2589936512.1007423,0.0,77102793178.68,2023-12-14T13:00:00.000Z,2023-12-14T13:00:00,4307.3134039788365,51.10623842567182,-0.7492113259422695
Bitcoin BEP2,BTCB,53882.44269421,60501.0,,2019-06-18T00:00:00.000Z,606,207,43136.12620082721,577647983.0250678,3.6458,0.04902805,4.92016907,-0.33305836,18.85188801,60.57956467,63.2872148,2324279848.0662827,0.0,2609778771.28,2023-12-14T12:59:00.000Z,2023-12-14T13:00:00,42885.994751224,71.8537599178118,70.45371549318952
Bittensor,TAO,5839786.0,5839786.0,21000000.0,2023-03-06T05:20:00.000Z,11,208,355.3138760040396,13115267.32338599,102.4516,-0.302701,19.5948795,13.67888452,165.93268887,641.19108,595.64939421,2074956998.694126,0.0,7461591396.08,2023-12-14T12:59:00.000Z,2023-12-14T13:00:00,345.6671095367489,67.08023684465928,4.747801142871026
USDe,USDE,1993576187.5,4665366360.0,,2019-03-12T00:00:00.000Z,27,209,1.0013084666114782,775380.74091179,17.8359,-0.00587589,0.27550181,4816708.82565718,4929491.82447751,6441724.11898091,631158.95539476,1996184715.3787816,0.0,4671470836.11,2023-12-14T12:59:00.000Z,2023-12-14T13:00:00,0.9974504502600773,57.402103986404136,0.0006147587163694013
Wrapped Beacon ETH,WBETH,770885.11326611,770885.11326611,0.0,2023-04-27T09:20:48.000Z,24,210,2353.680132331958,9191801.47657629,68.5457,0.04023738,5.54654264,2.06216811,13.54797809,48.71546324,42.97785324,1814416975.404914,0.0,1814416975.4,2023-12-14T13:00:00.000Z,2023-12-14T13:00:00,2322.31058448684,85.03158057743745,12.068982459071322
Rocket Pool ETH,RETH,541526.8508831,541526.8508831,,2021-11-23T08:58:07.000Z,74,211,2516.531515475609,16956282.12245154,807.7608,-0.14132893,5.7104556,2.14489877,13.67113772,48.87226405,43.1015141,1362769386.7235816,0.0,1362769386.72,2023-12-14T12:59:00.000Z,2023-12-14T13:00:00,2485.420484373225,78.81557709718267,12.499413766055568
SATS,1000SATS,2100000000000.0,2100000000000.0,2100000000000.0,2023-12-12T07:05:34.000Z,12,212,0.0006272543995374,394777681.8446634,-6.0165,-0.2267152,29.72108638,1.12638928,1.12638928,1.12638928,1.12638928,1317234239.0286837,0.0,1317234239.03,2023-12-14T13:00:00.000Z,2023-12-14T13:00:00,0.0006071353021949215,68.75167585428453,1.8160699912921703e-05
WEMIX,WEMIX,347051575.1164644,948091119.1610984,,2020-10-29T00:00:00.000Z,52,213,3.7248566427266896,225045605.73860303,45.2298,-0.04063054,0.87984301,0.81223649,107.16604075,273.01101715,559.15059535,1292717364.941323,0.0,3531503503.12,2023-12-14T12:59:00.000Z,2023-12-14T13:00:00,3.7492773691206644,47.06025779493685,-0.00497566140420691
HEX,HEX,173411074413.06497,633542658973.0,,2019-12-17T00:00:00.000Z,263,214,0.0052220291043151,835063.67044354,-3.7737,0.20026741,7.24678878,7.60741386,-29.81461104,79.600656,53.99018184,905557677.5955868,0.0,3308378203.98,2023-12-14T12:59:00.000Z,2023-12-14T13:00:00,0.0050746767215778,85.2268713072298,5.799364828070353e-05
Cheelee,CHEEL,53837995.70877286,1000000000.0,,2023-02-13T15:17:51.000Z,16,215,12.976775769602549,5813325.82105258,-1.9474,-0.09698686,5.19994899,3.76725764,29.02393487,42.47750134,15.77725718,698643598.1975696,0.0,12976775769.6,2023-12-14T12:59:00.000Z,2023-12-14T13:00:00,12.926617665711252,48.399344721346274,-0.021839958349541888
Kujira,KUJI,122349806.5,122349806.5,122349807.0,2021-11-29T01:53:10.000Z,44,216,5.543316268392489,6114668.71700977,8.9723,1.49252032,27.57289673,87.50669972,57.39418763,542.58012381,784.92520458,678223672.806123,0.0,678223675.58,2023-12-14T12:59:00.000Z,2023-12-14T13:00:00,5.1216090786521775,99.77583844119354,0.16471676381496536
BitTorrent,BTTOLD,990000000000.0,990000000000.0,,2019-01-31T00:00:00.000Z,196,217,0.0006645810208118,13529.84514798,120.7822,-2.701e-05,61.48583254,467.71941352,158.53653313,67.15748058,54.29495739,657935210.603769,0.0,657935210.6,2023-12-14T13:00:00.000Z,2023-12-14T13:00:00,0.0007610023167299428,35.34470557745638,-4.9817181860214565e-05
Rollbit Coin,RLB,3296951621.0,3296951621.0,,2021-11-29T06:53:35.000Z,71,218,0.1981060395035262,8813065.35391336,81.7069,3.1896321,21.22810498,40.11244474,-10.23261652,52.48804991,32.36932487,653146028.0710409,0.0,0.0,2023-12-14T12:59:00.000Z,2023-12-14T13:00:00,0.18677876331314341,81.2961877524146,0.0036998388151627815
Frax,FRAX,649655735.510511,1044853133.2587842,,2020-09-08T00:00:00.000Z,588,219,0.999479492338543,11674393.2593969,0.7259,-0.02215218,0.01034991,-0.01923651,-0.0356748,-0.05565708,0.17352177,649317584.7228683,0.0,1044309279.2,2023-12-14T13:00:00.000Z,2023-12-14T13:00:00,1.000102968445244,42.512008654776935,-4.464214198751648e-06
Wrapped BNB,WBNB,2209735.18029987,2209735.18029987,,2020-09-28T00:00:00.000Z,13369,220,252.19838948367337,170337709.4543225,-38.8788,0.0654755,0.91828077,9.15661686,3.52111993,21.95594271,19.01602451,557291653.6570419,0.0,557291653.66,2023-12-14T13:00:00.000Z,2023-12-14T13:00:00,251.0037197270034,55.96448032607761,0.34389798390765236
Radix,XRD,10322649129.229378,12722649130.122322,,2021-09-17T15:12:05.000Z,25,221,0.0486057615853929,4330194.30999114,-44.1253,0.2298068,0.56973779,-4.71885695,11.48994219,23.21025708,-12.8817062,501740222.5049871,0.0,618394050.35,2023-12-14T12:59:00.000Z,2023-12-14T13:00:00,0.04838082307254343,51.885387513323906,-2.3988043520578595e-06
Venus BNB,vBNB,84327095.0,84327095.0,,2020-12-12T00:00:00.000Z,4,222,5.755533793620542,319086066.4446888,0.5424,-0.05161704,0.99326366,9.28119066,3.74383977,-39.17250019,-39.17250019,485347444.9903499,0.0,485347444.99,2023-12-14T12:59:00.000Z,2023-12-14T13:00:00,5.730406696430711,55.075106880790166,0.008267813608836327
Ronin,RON,277503822.4635444,1000000000.0,,2021-11-08T17:57:40.000Z,24,223,1.741722234766965,11379220.74151078,2.7845,-0.40170455,11.33724265,1.88378123,126.67130046,325.40772804,251.88789854,483334577.8175797,0.0,1741722234.77,2023-12-14T12:59:00.000Z,2023-12-14T13:00:00,1.6938960510556804,76.43112812835446,0.02406072033246298
Coinbase Wrapped Staked ETH,CBETH,195671.29172886,1343991.0372789,0.0,2022-08-23T16:57:41.000Z,31,224,2430.951034805082,5892741.1019075,74.1938,0.14482398,5.65495592,2.14752295,13.48536439,48.83429996,43.03959542,475667329.1099193,0.0,3267176402.84,2023-12-14T13:00:00.000Z,2023-12-14T13:00:00,2397.8227196785315,83.17903108273332,12.179179103882689
Huobi BTC,HBTC,8969.49700474,8969.49700474,6910.0,2020-09-08T00:00:00.000Z,35,225,49627.33543589912,17333.33585443,113.9751,0.0159131,1.09849817,7.06476462,26.55018491,85.48814453,87.93212297,445132236.5455244,0.0,342924887.86,2023-12-14T12:59:00.000Z,2023-12-14T13:00:00,48463.65213031943,83.63360609273477,326.2418475125887
Fasttoken,FTN,304850250.0,880000000.0,1000000000.0,2022-11-09T14:57:06.000Z,15,226,1.341666047472054,20850359.79995954,6.78,0.02346098,0.27481086,1.1043954,10.67971511,21.98282236,24.43646343,409007229.9883676,0.0,1341666047.47,2023-12-14T13:00:00.000Z,2023-12-14T13:00:00,1.3423797319823039,45.11615775816626,-0.00039396443540606896
Wrapped Kava,WKAVA,497668960.0,497668959.0,,2019-10-25T00:00:00.000Z,12,227,0.744531200402483,2425.51687461,365.9376,-0.01597885,-4.61914787,-8.31869521,-8.21153637,-89.17577599,21.17494671,370530068.1918553,0.0,370530067.45,2023-12-14T12:59:00.000Z,2023-12-14T13:00:00,0.7401172441318339,91.99920125856643,0.002268447566498022
Aleph Zero,AZERO,266778951.1,336231179.9,,2021-09-20T16:55:23.000Z,15,228,1.2993023353859985,2705119.75608958,19.5571,-0.39524566,4.03992087,6.40570447,6.18308003,77.03557081,68.72074179,346626514.1960571,0.0,436865957.27,2023-12-14T12:59:00.000Z,2023-12-14T13:00:00,1.2905718592588011,57.62646502499046,0.0025024719880759605
Beldex,BDX,5912839942.183014,9923579942.183014,,2019-06-07T00:00:00.000Z,29,229,0.0511181861093473,3282535.51026454,-13.7918,0.03903099,3.33128256,11.07067795,17.7008551,67.36599583,54.00835332,302253652.5992938,0.0,507275406.36,2023-12-14T12:59:00.000Z,2023-12-14T13:00:00,0.05022827269553914,90.35482096319993,0.0004168964405726963
Orbler,ORBR,1015586750.0,2000000000.0,2000000000.0,2022-03-01T07:28:22.000Z,7,230,0.2877105458440006,245400.606953,7.6012,0.48879926,1.94451273,9.14987664,8.38361201,14.36846245,5.45169782,292195018.1944346,0.0,575421091.69,2023-12-14T13:00:00.000Z,2023-12-14T13:00:00,0.2903617200864602,47.169516524749874,0.00046913491994660106
Pendle,PENDLE,235885588.24463487,258446028.24463487,258446029.0,2021-04-29T00:00:00.000Z,169,231,1.179826194954152,25321498.32542699,-0.3423,-0.39844884,9.15096695,-4.14726949,12.59499316,85.88250742,103.71329863,278303996.02318937,0.0,304921395.0,2023-12-14T13:00:00.000Z,2023-12-14T13:00:00,1.1569555718409437,75.99366721769438,0.012732534539999785
LUKSO,LYX,33841594.0,45420869.29,,2020-05-25T00:00:00.000Z,4,232,7.474059371770191,542282.25263671,39.098,-0.13426555,3.570642,3.86816252,7.14874114,49.39718656,35.16136576,252934082.79134187,0.0,339478273.79,2023-12-14T12:59:00.000Z,2023-12-14T13:00:00,7.33053893318921,66.46751616401203,0.04968042556793684
Neutron,NTRN,268325901.254822,999984842.665089,1000000000.0,2023-06-13T09:53:47.000Z,49,233,0.9284217156472871,66324793.98153163,27.3789,1.04491652,20.64128459,39.47645908,110.34330425,205.8210185,138.2084994,249119593.5956064,0.0,928421715.65,2023-12-14T13:00:00.000Z,2023-12-14T13:00:00,0.9098896550007574,64.31638636268227,0.008748478552204175
Valobit,VBIT,1200806777.8904393,1600000000.0,1600000000.0,2020-09-08T00:00:00.000Z,7,234,0.1963504126852314,6094.89047772,-37.1418,-1.74386582,3.48877934,1.01366894,2797.04238291,4182.04056478,2866.65253822,235778906.3940108,0.0,314160660.3,2023-12-14T12:59:00.000Z,2023-12-14T13:00:00,0.19442389852538616,55.93117873141277,0.0012375268033057163
FINSCHIA,FNSA,7428310.49412,7428310.49412,1000000000.0,2020-03-04T00:00:00.000Z,12,235,31.08813798325367,4027395.12181229,-68.0598,-0.1409823,1.54967828,11.49050961,10.64557289,60.75537597,51.28095625,230932341.6236538,0.0,31088137983.25,2023-12-14T12:59:00.000Z,2023-12-14T13:00:00,31.46082653366115,40.729860231177796,-0.11734345901606247
OriginTrail,TRAC,402324425.462,500000000.0,,2018-01-25T00:00:00.000Z,45,236,0.5579908654144693,2727159.4182434,26.1551,-1.8100938,8.8713412,12.12577352,106.53079019,156.40677906,148.19362501,224493354.3409205,0.0,278995432.71,2023-12-14T12:59:00.000Z,2023-12-14T13:00:00,0.5407392990168222,76.47038132019816,0.011195613278875416
Baby Doge Coin,BabyDoge,1.4378879957330947e+17,2.0559827668910595e+17,,2021-06-11T00:00:00.000Z,148,237,1.497986431723614e-09,2998597.98906837,-17.2917,1.01139362,8.06719495,13.15917563,20.06177095,49.34386346,44.37031074,215393670.79464376,0.0,307983428.87,2023-12-14T13:00:00.000Z,2023-12-14T13:00:00,1.4748726395412875e-09,63.479857187242196,3.167623519184957e-12
Edgecoin,EDGT,210000000.0,1000000000.0,,2021-04-27T00:00:00.000Z,6,238,0.9932174296244426,102286.94562102,74243.4026,-0.01444023,0.40864748,-0.20881118,-0.34783991,2.282362,-0.70016992,208575660.22113293,0.0,993217429.62,2023-12-14T13:00:00.000Z,2023-12-14T13:00:00,0.977356020691224,52.09195782537321,0.004584543559011278
ALEX Lab,ALEX,606489877.3,606489877.3,1000000000.0,2022-10-05T18:46:29.000Z,9,239,0.3360214624346762,41318605.50186615,517.2683,-0.81546924,51.91922461,105.70928034,534.34749179,620.10097095,545.97322098,203793615.5221733,0.0,336021462.43,2023-12-14T12:59:00.000Z,2023-12-14T13:00:00,0.32920836881535004,60.12636380310744,0.008898509133182242
Stride,STRD,87825728.0,87826193.0,100000000.0,2022-09-12T04:53:06.000Z,7,240,2.3105877200177294,187296.68643647,-47.5871,-1.91518801,14.69639465,22.62545679,79.94736318,319.6414594,210.03939821,202929048.6184173,0.0,231058772.0,2023-12-14T13:00:00.000Z,2023-12-14T13:00:00,2.1264020444521377,79.75250163246017,0.06999688985029096
Big Time,BIGTIME,274523220.995,5000000000.0,5000000000.0,2023-10-11T04:56:06.000Z,80,241,0.7179750230634226,121137799.05263393,-34.4562,-0.55191602,6.62455155,12.15087495,312.97480767,188.19286611,923.50289656,197100815.9253302,0.0,3589875115.32,2023-12-14T12:59:00.000Z,2023-12-14T13:00:00,0.7037212561126066,57.10258092938218,0.004186226804431037
SwissBorg,BORG,984504858.442,985304868.0,985304868.0,2018-02-02T00:00:00.000Z,17,242,0.1973288614910009,1832411.32552946,-3.4345,0.31335536,5.10763393,1.28736796,-7.21334818,12.13287752,62.95348189,194271222.8487189,0.0,194429087.82,2023-12-14T12:59:00.000Z,2023-12-14T13:00:00,0.19082622129427204,79.71365775216209,0.0027637846821931544
Decentralized Social,DESO,8884536.0,10808492.0,,2021-06-15T00:00:00.000Z,16,243,21.57224218177132,2444145.83161418,13.4639,1.86046936,13.54252083,81.36018522,100.44372172,153.21798457,156.50096928,191659362.26466584,0.0,0.0,2023-12-14T13:00:00.000Z,2023-12-14T13:00:00,20.28763667238536,96.43888059644186,0.42297733699482265
Helium Mobile,MOBILE,78333056626.78418,78333056626.78418,200000000000.0,2023-04-21T03:13:40.000Z,20,244,0.0024598745698118,19414490.24412284,293.3438,2.39964864,155.48768095,487.4611967,931.60050082,1829.88237794,1254.10275403,192689493.9718601,0.0,491974913.96,2023-12-14T13:00:00.000Z,2023-12-14T13:00:00,0.0,0.0,0.0
Symbol,XYM,5845416470.02454,8284482279.392066,8999999999.0,2021-03-03T00:00:00.000Z,42,245,0.0318022211786967,928084.34207635,7.5391,-0.18127063,6.78166373,2.59326198,3.51839745,64.49541703,37.58041394,185897227.46131715,0.0,286219990.58,2023-12-14T12:59:00.000Z,2023-12-14T13:00:00,0.03169770799044528,51.71047259221873,2.212863515244773e-05
Creditcoin,CTC,310712767.0,549916157.915038,600000000.0,2020-01-31T00:00:00.000Z,33,246,0.5872205141173368,258624938.5466376,-74.7856,-1.54500555,-3.16375031,197.278835,248.59879025,342.5275231,295.09484827,182456910.78056028,0.0,352332308.47,2023-12-14T13:00:00.000Z,2023-12-14T13:00:00,0.5836057476322836,47.53676082421538,-0.002361745505675805
Liquity USD,LUSD,181005061.7703701,181005061.7703701,0.0,2021-05-04T00:00:00.000Z,119,247,0.9993806649973156,1862798.30813835,56.7443,0.01197281,-0.05660981,0.17949543,0.42998121,0.69872155,0.28377987,180892958.99995264,0.0,180892959.0,2023-12-14T13:00:00.000Z,2023-12-14T13:00:00,0.9993558093898776,50.54166878763058,-2.3831600942880726e-05
Venus BTC,vBTC,205836.0,205836.0,,2020-12-12T00:00:00.000Z,3,248,876.888308594867,554931596.0765741,4.9984,0.04905705,4.92088783,-0.32384601,18.89708198,0.79314824,0.79314824,180495181.88793305,0.0,180495181.89,2023-12-14T12:59:00.000Z,2023-12-14T13:00:00,871.8019112100898,71.86261555879503,1.432964924782823
Telcoin,TEL,70830762191.96,100000000000.0,100000000000.0,2018-01-14T00:00:00.000Z,177,249,0.0025308220929143,1110849.86139037,22.8276,0.15946901,6.96292168,3.38371508,16.88578451,150.4202801,150.39806604,179260057.8133742,0.0,253082209.29,2023-12-14T13:00:00.000Z,2023-12-14T13:00:00,0.0024914550287988,73.88395553338785,1.0570913215846803e-05
Tribe,TRIBE,532240765.7774408,1000000000.0,1000000000.0,2021-03-30T00:00:00.000Z,68,250,0.3357682399991524,497855.06538561,4.1847,0.00531548,-0.77763883,-0.24095638,16.91771921,29.07245191,32.98407957,178709545.1808924,0.0,335768240.0,2023-12-14T12:59:00.000Z,2023-12-14T13:00:00,0.34103570455642757,23.686719035924114,-0.0034815130605581612
USDJ,USDJ,153767779.64763653,153767779.64763653,,2020-04-14T00:00:00.000Z,20,251,1.1229364913657376,1209421.3405641,2.646,-0.02816715,0.25206333,0.36640766,-0.45300947,1.52866907,-0.22455778,172671450.96261683,0.0,172671450.96,2023-12-14T13:00:00.000Z,2023-12-14T13:00:00,1.1224817214470406,57.713427961729444,0.00022012892568268327
Polymath,POLY,924998413.0,1000000000.0,,2018-02-02T00:00:00.000Z,89,252,0.1863589806198073,37260.75214638,171.9242,-1.53226641,3.96040631,-3.31578277,-4.40347004,62.07363925,56.57105054,172381761.3216195,0.0,186358980.62,2023-12-14T12:59:00.000Z,2023-12-14T13:00:00,0.18549495534488783,52.060552096994854,0.0012347330440471982
Ark,ARK,177552492.0,177552492.0,,2017-03-22T00:00:00.000Z,70,253,0.9580692838478632,11418293.07634385,-19.678,-0.60810602,5.11364209,-7.41239966,-35.64826366,96.97816243,166.10668869,170107588.85584345,0.0,170107588.86,2023-12-14T12:59:00.000Z,2023-12-14T13:00:00,0.9482444411392831,62.64237246806612,0.004489599733991434
AIOZ Network,AIOZ,1059152462.946092,1059152462.946092,,2021-04-02T00:00:00.000Z,44,254,0.1544253093892747,3946763.02659202,2.8088,2.36068411,13.86854611,-5.15119872,637.57499402,1197.27031688,1257.64131311,163559946.78086263,0.0,163559946.78,2023-12-14T12:59:00.000Z,2023-12-14T13:00:00,0.14535167599692847,84.087509996416,0.0026068102045812835
Braintrust,BTRST,215082513.0,250000000.0,250000000.0,2021-09-02T18:08:47.000Z,31,255,0.747035654441312,334144.05589108,-37.7712,-2.47873752,2.74746236,24.10048048,69.68041193,94.20552303,135.90730936,160674305.857837,0.0099,186758913.61,2023-12-14T13:00:00.000Z,2023-12-14T13:00:00,0.7591748279375317,39.02260440457427,0.0013218870468093558
Pocket Network,POKT,1521517215.0,1637686745.0,,2021-09-12T10:19:10.000Z,21,256,0.1053479889975406,1793767.55892002,-33.3678,-2.21488009,19.15141506,-11.94462532,117.60443033,317.69929041,282.38029841,160288778.82538873,0.0,172527005.19,2023-12-14T12:59:00.000Z,2023-12-14T13:00:00,0.10452074240803268,64.98250607184468,0.0019930237681260593
DeXe,DEXE,36500047.23259474,96504599.33609451,98942301.0,2020-10-07T00:00:00.000Z,48,257,4.357295331096577,3497630.44205326,-32.7088,-0.65061691,0.85511119,-3.13725666,17.41452461,103.42781508,99.57903912,159041485.39138964,0.0098,431120826.2,2023-12-14T13:00:00.000Z,2023-12-14T13:00:00,4.337886300820792,53.205052055436504,0.005308910811591794
PayPal USD,PYUSD,158956937.0,158956937.45,,2023-08-07T21:50:32.000Z,44,258,1.00005156956053,12548084.17662559,-10.0835,0.01398156,0.325047,0.10731411,0.02517457,-0.17747989,0.02653283,158965134.33938426,0.0,158965134.79,2023-12-14T13:00:00.000Z,2023-12-14T13:00:00,1.0011031392400331,34.16092732397712,-0.0008785739511252277
Bounce Token,AUCTION,6500025.0,7640627.0,10000000.0,2021-02-26T00:00:00.000Z,78,259,24.4072958758913,116791253.93343928,323.4815,0.20550029,38.92817013,40.28250306,213.75295597,341.65126014,429.77289894,158648033.37569034,0.0,244072958.76,2023-12-14T12:59:00.000Z,2023-12-14T13:00:00,23.369238198407,71.6884564757647,0.9042656458452072
Venus,XVS,15658231.580011,30000000.0,30000000.0,2020-10-05T00:00:00.000Z,169,260,10.09541311779104,23245209.06272475,6.0109,-0.43206424,6.37704977,-12.9068184,62.20820344,112.72667691,131.97707387,158076316.49425298,0.0097,302862393.53,2023-12-14T13:00:00.000Z,2023-12-14T13:00:00,9.806206701593718,75.25303340699534,0.10844104666479382
Nakamoto Games,NAKA,80463651.99999112,180000000.0,180000000.0,2021-10-14T18:35:34.000Z,50,261,1.929509180763075,22971388.00396413,9.4894,-2.11468031,9.49840884,1.96862604,56.64424454,214.31414238,310.43494327,155255355.25170803,0.0,347311652.54,2023-12-14T12:59:00.000Z,2023-12-14T13:00:00,1.9314432897962621,43.88315746334478,0.003244777402818144
GameFi.org,GAFI,10945063.1828,14954970.323,,2021-09-09T09:16:09.000Z,24,262,14.177299128706322,706490.60031849,10.8416,-0.56925055,11.26286083,52.73981094,164.02877326,796.15955073,816.62075326,155171434.72514609,0.0,212021087.73,2023-12-14T12:59:00.000Z,2023-12-14T13:00:00,14.1360128096181,59.207973225319236,0.09702735366504633
Polymesh,POLYX,778233775.153385,906364875.681158,,2022-05-30T12:38:57.000Z,47,263,0.1989917469936433,18167025.61282602,-18.7194,-0.41797295,4.69586584,-4.92325724,-3.21351554,66.06198025,85.58263596,154862098.4872303,0.0095,180359130.03,2023-12-14T12:59:00.000Z,2023-12-14T13:00:00,0.19718340392330708,64.39079990825932,0.0009351074091988321
WeBuy,WE,362031240.0,2500000000.0,2500000000.0,2022-06-04T17:26:40.000Z,4,264,0.4273335146895361,276339.37487101,25.1818,-1.92361127,32.43573128,57.24898337,69.57172903,48.09341628,45.74169584,154708082.21661097,0.0,1068333786.72,2023-12-14T12:59:00.000Z,2023-12-14T13:00:00,0.39255436083734574,74.64648496667216,0.018385070929788527
VVS Finance,VVS,40592337020159.97,85165442853889.61,100000000000000.0,2021-11-15T09:13:07.000Z,69,265,3.8020181737287e-06,874475.10481823,48.3622,-0.03604262,4.63226499,9.87760231,21.7624388,89.73264862,83.63982584,154332803.0647685,0.0,380201817.37,2023-12-14T13:00:00.000Z,2023-12-14T13:00:00,3.770655767960798e-06,62.75894144869184,8.688790544277761e-09
